DATASET
OBJTYPE "mesh2d"
BEGVEC
ND 9220
NC 18046
NAME "Geschw_0"
TIMEUNITS seconds
TS 0 1000
 0.000000            -0.00000
 0.062000             0.10100
 0.065000             0.15000
 0.060000             0.17300
 0.000000             0.00000
 0.074000             0.00400
 0.018000             0.15000
 0.147000             0.02500
 0.001000             0.00000
 0.027000             0.07200
 0.046000             0.15200
 0.000000             0.10100
-0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.021000            -0.01000
 0.011000             0.00700
-0.001000             0.01400
 0.025000            -0.01000
-0.011000             0.03300
 0.001000            -0.10900
 0.000000             0.00000
 0.000000             0.00000
 0.001000            -0.06800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.003000             0.07000
 0.007000             0.08100
 0.000000             0.00000
 0.010000             0.00500
 0.020000             0.02400
 0.020000            -0.01500
 0.002000            -0.03700
-0.001000             0.02300
 0.055000             0.00600
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.027000             0.00400
 0.000000             0.00000
 0.014000             0.02200
 0.013000             0.02000
 0.102000            -0.01800
 0.082000            -0.03900
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.024000             0.02900
 0.000000             0.00000
 0.000000             0.00000
 0.019000             0.06000
 0.000000             0.00000
 0.000000             0.00000
 0.032000             0.04700
 0.033000             0.01600
 0.273000             0.09600
-0.014000            -0.00500
-0.011000            -0.01000
 0.021000            -0.03900
-0.007000            -0.01200
 0.005000            -0.00200
-0.014000            -0.01400
-0.008000            -0.00300
 0.001000            -0.02000
 0.020000            -0.02600
 0.009000             0.04200
 0.003000             0.00700
 0.026000             0.02000
-0.063000             0.03500
 0.020000             0.04500
 0.002000             0.03900
-0.053000             0.00300
-0.023000            -0.01800
-0.014000             0.02000
 0.000000             0.00000
 0.094000            -0.09800
 0.000000             0.00000
 0.038000             0.04800
 0.207000             0.03000
 0.276000             0.04000
 0.051000            -0.04300
 0.041000            -0.03300
 0.001000            -0.00000
 0.000000            -0.00000
 0.070000            -0.04300
 0.054000            -0.03100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.452000             0.19100
 0.360000             0.15200
 0.294000             0.11000
 0.223000             0.05000
 0.000000            -0.00000
 0.015000            -0.00700
 0.051000            -0.01400
 0.001000             0.00000
 0.090000             0.03500
 0.116000             0.04700
 0.101000             0.05500
 0.086000             0.03500
 0.121000             0.08400
 0.000000             0.00000
 0.091000             0.05900
 0.000000             0.00000
 0.051000             0.03200
 0.097000             0.06100
 0.162000             0.10200
 0.132000             0.09900
 0.002000             0.00200
 0.599000             0.22000
 0.474000             0.12500
 0.461000             0.14600
 0.255000             0.10900
 0.274000             0.16700
 0.032000             0.02000
 0.109000             0.08300
 0.180000             0.12100
 0.135000             0.12300
 0.004000             0.00300
-0.000000            -0.00000
-0.008000            -0.01500
-0.000000            -0.00000
-0.028000            -0.02000
 0.000000             0.00000
 0.000000             0.00000
 0.006000            -0.00300
 0.000000             0.00000
 0.012000            -0.00200
 0.000000             0.00000
-0.027000            -0.03700
 0.037000            -0.05000
 0.000000             0.00000
 0.000000             0.00300
 0.020000             0.16700
 0.107000             0.11000
 0.000000             0.00000
 0.037000             0.03900
 0.143000             0.12100
 0.006000             0.07800
 0.000000             0.00000
 0.001000             0.09000
 0.000000             0.00000
-0.008000             0.03800
-0.056000             0.17700
-0.063000             0.10100
-0.000000             0.00000
-0.028000             0.09200
 0.000000             0.00000
-0.000000             0.00000
 0.102000             0.00000
 0.123000             0.02100
 0.129000             0.09100
 0.024000             0.00900
 0.003000            -0.00200
 0.003000             0.01200
-0.049000            -0.05900
-0.043000            -0.01100
-0.047000            -0.04300
-0.081000            -0.08100
-0.039000            -0.08100
 0.000000             0.00000
 0.000000             0.00000
-0.041000            -0.04400
 0.000000             0.00000
-0.003000             0.06600
 0.000000             0.00000
 0.000000             0.00000
 0.005000            -0.00700
 0.013000            -0.02900
-0.005000             0.00600
 0.020000            -0.00300
 0.000000             0.00000
 0.036000             0.01300
 0.001000            -0.00000
 0.021000             0.02400
 0.029000             0.04400
 0.041000             0.02400
 0.019000             0.03000
 0.002000             0.00200
 0.000000             0.00000
 0.023000             0.04400
 0.000000             0.00000
-0.001000            -0.00900
 0.015000             0.05300
 0.001000             0.00500
 0.000000             0.00000
 0.000000            -0.00000
 0.064000            -0.02400
 0.000000            -0.00000
 0.041000             0.04800
 0.000000             0.00000
 0.018000            -0.01700
 0.128000            -0.00300
 0.000000             0.00000
 0.032000             0.03300
 0.174000             0.10000
 0.172000             0.03400
-0.003000            -0.01900
-0.025000             0.01600
-0.002000            -0.00100
-0.006000            -0.01400
 0.001000            -0.02400
 0.001000            -0.01200
 0.007000            -0.01100
 0.029000             0.01600
 0.009000            -0.01600
-0.020000            -0.02600
-0.005000            -0.03500
 0.024000             0.02200
-0.026000            -0.02900
 0.014000             0.06300
-0.022000             0.01400
 0.012000             0.02200
 0.006000             0.00600
 0.382000             0.12700
 0.274000             0.11800
 0.333000             0.22500
 0.472000             0.17200
 0.002000            -0.00200
 0.040000            -0.03800
 0.054000            -0.05100
 0.088000            -0.07300
 0.000000             0.00000
 0.187000             0.04800
 0.157000            -0.01400
 0.299000             0.11200
 0.005000             0.00100
 0.043000             0.00400
 0.067000            -0.01700
 0.055000             0.00000
 0.063000            -0.00400
 0.022000             0.00600
 0.042000             0.02400
 0.001000             0.00100
 0.071000             0.04900
 0.080000             0.07200
 0.043000             0.03800
 0.034000             0.02800
 0.119000             0.08700
 0.113000             0.07900
 0.001000             0.00100
 0.239000             0.09000
 0.402000             0.11600
 0.211000             0.14500
 0.010000             0.00900
 0.121000             0.12900
 0.002000             0.00100
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.005000            -0.00600
 0.000000             0.00000
 0.014000            -0.00900
 0.006000            -0.00300
 0.000000             0.00000
 0.003000            -0.00200
-0.023000            -0.01300
-0.006000             0.00900
-0.000000            -0.00000
 0.000000             0.00000
 0.007000            -0.00300
 0.000000            -0.00000
-0.000000             0.00000
 0.033000             0.01700
 0.094000             0.03900
 0.046000             0.02100
 0.021000            -0.00500
 0.033000             0.00200
-0.037000            -0.02700
-0.001000             0.00900
 0.123000             0.06400
 0.099000             0.10300
 0.000000             0.00000
 0.000000             0.00000
 0.101000            -0.01800
-0.079000             0.11000
 0.000000             0.00000
-0.104000             0.10500
 0.000000             0.00000
 0.002000             0.09500
-0.000000             0.00100
 0.000000             0.00000
-0.000000             0.00000
-0.030000             0.05700
-0.063000             0.11100
-0.000000             0.00000
-0.003000             0.00200
-0.002000             0.00200
-0.000000             0.00100
-0.000000             0.00000
-0.028000             0.09600
-0.031000             0.05000
-0.002000             0.00200
-0.049000             0.07600
 0.123000             0.11000
 0.010000             0.07500
 0.124000             0.05500
 0.000000             0.00000
 0.000000             0.00000
 0.106000             0.13600
-0.021000             0.03800
-0.008000            -0.01900
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.000000             0.00000
-0.021000            -0.03200
 0.000000             0.00000
-0.014000             0.06300
-0.000000             0.00000
-0.013000             0.01200
 0.015000             0.01400
 0.010000             0.03700
 0.042000             0.01000
 0.053000             0.01200
 0.023000             0.04300
 0.038000             0.04800
 0.002000             0.01700
 0.000000             0.00000
 0.000000             0.00000
 0.002000             0.07100
 0.000000             0.00000
 0.000000             0.00000
 0.007000             0.02800
 0.000000             0.00000
 0.008000             0.01600
 0.000000             0.00000
 0.101000            -0.03300
-0.039000            -0.04700
 0.012000            -0.00500
 0.023000             0.01700
 0.000000             0.00000
 0.031000             0.07100
 0.058000            -0.03400
 0.030000            -0.01000
 0.000000             0.00000
 0.004000             0.00200
 0.000000             0.00000
 0.289000             0.14600
 0.016000             0.00000
 0.009000            -0.02100
 0.041000            -0.03100
-0.008000            -0.04400
-0.033000            -0.02000
 0.029000             0.01300
-0.030000             0.04800
-0.034000             0.00400
-0.022000             0.05100
-0.003000             0.03400
 0.240000             0.40100
 0.000000             0.00000
 0.234000             0.22900
 0.010000             0.01400
 0.118000             0.10300
 0.000000             0.00000
 0.020000             0.00600
 0.402000             0.22800
 0.000000             0.00000
 0.068000            -0.01800
 0.082000             0.03200
 0.051000             0.03700
 0.062000             0.05600
 0.060000             0.07500
 0.055000             0.07600
 0.060000             0.06200
 0.026000             0.03200
 0.056000             0.06800
 0.303000             0.19300
 0.111000             0.15500
 0.002000             0.00700
 0.001000             0.00100
 0.072000             0.11600
 0.065000            -0.02600
 0.049000            -0.00700
 0.003000            -0.00100
 0.007000            -0.00400
 0.000000            -0.00000
 0.012000            -0.00300
 0.000000            -0.00000
-0.001000             0.00200
-0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.000000             0.00000
 0.031000             0.04000
 0.014000             0.05900
-0.005000             0.02100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.002000             0.01000
-0.014000             0.06300
 0.046000            -0.01100
-0.100000             0.01100
 0.000000             0.00000
 0.012000             0.10400
-0.000000             0.00000
-0.000000             0.00000
 0.043000             0.02900
 0.011000             0.07200
-0.075000            -0.05100
-0.001000             0.00100
-0.001000             0.00200
 0.000000             0.00000
 0.000000             0.00200
-0.044000             0.05900
-0.001000             0.00100
-0.024000             0.03100
 0.000000             0.00000
-0.000000             0.00000
-0.000000             0.00000
-0.044000             0.06400
-0.094000             0.07800
-0.047000             0.05900
-0.000000             0.00000
-0.053000             0.05700
 0.000000             0.00000
-0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.003000             0.05800
-0.008000             0.06900
-0.005000             0.04800
-0.028000             0.05100
-0.000000             0.00000
-0.007000             0.00600
-0.000000             0.00000
-0.021000             0.01400
-0.003000             0.00100
-0.022000             0.01000
-0.000000             0.00000
-0.000000             0.00000
-0.030000             0.03100
 0.004000            -0.04000
-0.093000            -0.08800
 0.048000             0.00300
-0.011000             0.03500
-0.039000            -0.06700
-0.035000            -0.05300
 0.000000             0.00000
-0.065000            -0.05600
-0.022000             0.02400
 0.000000             0.00000
-0.032000             0.02100
-0.017000             0.02200
-0.031000             0.02600
-0.036000             0.03200
-0.001000             0.00000
-0.010000             0.00400
-0.035000             0.00500
-0.005000             0.02500
 0.030000            -0.05200
 0.009000             0.01000
-0.041000             0.00400
 0.054000             0.07400
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.075000             0.09900
 0.058000             0.11700
 0.000000             0.00000
 0.025000             0.09700
 0.002000             0.02000
-0.012000             0.07800
 0.000000             0.00000
 0.007000             0.01600
 0.000000             0.00000
 0.042000             0.01600
 0.048000            -0.02600
 0.011000             0.03800
 0.046000             0.01300
 0.173000             0.03700
 0.000000             0.00000
 0.192000             0.03700
 0.008000             0.06300
 0.025000             0.09000
-0.001000             0.09500
 0.000000             0.00000
 0.000000             0.00000
 0.002000             0.00400
 0.153000             0.24900
 0.205000             0.27500
 0.139000             0.20800
 0.000000             0.00000
 0.034000             0.02800
 0.000000             0.00000
 0.022000             0.04600
 0.043000             0.09500
 0.031000             0.07600
 0.054000             0.13300
 0.000000             0.00000
 0.114000            -0.03600
 0.000000             0.00000
 0.111000            -0.08800
 0.068000            -0.02300
 0.080000            -0.02900
 0.000000            -0.00000
 0.033000            -0.01500
 0.029000            -0.00800
 0.000000             0.00000
-0.004000             0.02000
 0.016000             0.00400
-0.000000             0.00000
 0.000000             0.00000
-0.005000             0.02100
 0.000000             0.00000
 0.007000             0.04600
 0.007000             0.03600
-0.001000             0.03300
-0.117000             0.01900
-0.029000             0.09400
 0.000000             0.00000
-0.002000             0.06100
 0.000000             0.00000
 0.008000            -0.00700
 0.040000            -0.04100
-0.045000             0.09300
-0.010000             0.06700
-0.053000             0.05000
-0.001000             0.00100
-0.050000             0.04900
-0.000000             0.00000
-0.032000             0.03800
-0.032000             0.04200
-0.017000             0.02300
-0.014000             0.02400
-0.000000             0.00000
-0.059000             0.03900
-0.061000             0.02900
-0.000000             0.00000
-0.018000             0.02300
-0.029000             0.04600
-0.000000             0.00000
-0.019000             0.04600
-0.000000             0.00000
-0.003000             0.02700
-0.015000             0.03900
-0.019000             0.08100
-0.008000             0.01400
-0.008000             0.01900
-0.000000             0.00000
-0.008000             0.00300
-0.031000             0.01100
-0.000000             0.00000
-0.022000             0.00700
-0.021000            -0.00200
-0.000000            -0.00000
-0.000000             0.00000
-0.000000             0.00000
-0.022000             0.02000
-0.000000             0.00000
 0.052000            -0.00700
 0.040000             0.02000
 0.041000            -0.04900
 0.008000            -0.03200
-0.132000            -0.11200
 0.000000             0.00000
 0.000000             0.00000
-0.000000            -0.00000
 0.000000             0.00000
-0.039000            -0.04600
-0.000000            -0.00000
-0.000000             0.00000
 0.000000             0.00000
-0.000000             0.00000
-0.000000             0.00000
-0.028000             0.00400
-0.030000             0.01000
-0.010000            -0.00500
 0.019000            -0.01400
-0.070000            -0.07100
 0.000000             0.00000
-0.049000            -0.05000
-0.043000            -0.02500
 0.000000             0.00000
 0.048000            -0.03700
 0.222000             0.07800
 0.118000             0.10500
 0.123000             0.11500
 0.023000             0.02100
 0.187000             0.11500
 0.003000             0.00100
 0.000000             0.00000
 0.128000             0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.002000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.002000             0.06400
 0.000000             0.00000
 0.000000             0.00000
 0.043000             0.07700
 0.004000             0.03900
-0.017000             0.09900
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.101000            -0.10200
 0.000000            -0.00000
 0.000000            -0.00000
 0.051000            -0.01800
 0.000000            -0.00000
 0.000000             0.00000
 0.010000             0.03500
 0.006000             0.01600
 0.000000             0.00000
 0.008000             0.03600
-0.009000             0.02100
 0.000000             0.00000
 0.008000            -0.07400
-0.001000             0.02900
 0.008000             0.02600
 0.007000             0.00900
-0.057000             0.01300
-0.056000             0.01300
 0.000000             0.00000
 0.047000            -0.01500
-0.025000             0.07200
-0.035000             0.04100
-0.000000             0.00000
-0.004000             0.00700
-0.000000             0.00000
-0.000000             0.00000
-0.014000             0.02800
-0.000000             0.00000
-0.069000             0.03600
 0.000000             0.00000
-0.030000             0.03900
-0.002000             0.00300
-0.041000             0.02600
 0.000000             0.00000
-0.024000             0.02800
-0.011000             0.06100
-0.012000             0.05000
-0.024000             0.05600
-0.003000             0.01700
 0.000000             0.00000
 0.002000             0.03200
-0.003000             0.00500
-0.045000             0.02500
-0.028000             0.00900
-0.017000             0.00900
-0.000000             0.00000
-0.016000            -0.00900
-0.014000            -0.00700
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.024000             0.01300
-0.007000             0.00400
-0.000000            -0.00000
 0.056000             0.00900
-0.019000            -0.04000
 0.046000            -0.02500
-0.012000            -0.00700
 0.023000            -0.05700
 0.056000             0.01800
-0.004000            -0.04400
 0.000000             0.00000
 0.047000             0.04300
 0.003000            -0.03500
 0.000000             0.00000
-0.077000            -0.07200
-0.008000            -0.00900
-0.034000            -0.05600
-0.039000            -0.02500
-0.000000            -0.00000
-0.034000            -0.01600
-0.034000             0.00100
-0.011000            -0.00300
 0.000000             0.00000
-0.000000            -0.00000
 0.000000             0.00000
-0.016000            -0.01800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.211000             0.06000
 0.258000             0.02800
 0.169000             0.01800
-0.011000             0.04700
-0.018000             0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.012000             0.06600
 0.000000             0.00000
 0.033000             0.01700
 0.000000            -0.00000
-0.000000            -0.00000
 0.008000             0.03200
 0.002000             0.04600
-0.018000             0.04100
 0.000000             0.00000
 0.032000             0.04400
 0.000000            -0.00000
 0.138000            -0.06500
 0.000000             0.00000
 0.031000            -0.01700
 0.000000             0.00000
 0.094000            -0.05700
 0.000000            -0.00000
 0.082000            -0.04500
 0.029000            -0.00900
 0.000000             0.00000
 0.000000             0.00000
-0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.018000            -0.01900
-0.031000             0.01300
 0.000000             0.00000
 0.000000             0.00000
-0.003000             0.03700
 0.000000             0.00000
-0.015000             0.04500
-0.023000             0.05000
-0.021000             0.05600
-0.014000             0.03200
-0.000000             0.00000
-0.000000             0.00000
-0.000000             0.00000
-0.018000             0.02900
-0.006000             0.01400
-0.000000             0.00000
-0.037000             0.03600
-0.000000             0.00000
-0.029000             0.03600
-0.001000             0.00100
-0.000000             0.00000
-0.020000             0.06900
-0.000000             0.00000
-0.000000             0.00000
-0.036000             0.05700
-0.033000             0.04000
-0.003000             0.03800
 0.000000             0.00200
 0.002000             0.00800
-0.000000             0.00000
-0.007000             0.01300
-0.000000             0.00000
 0.000000             0.00000
-0.008000             0.00100
-0.011000             0.00100
-0.000000            -0.00000
-0.000000            -0.00000
-0.010000            -0.01300
-0.013000            -0.01300
-0.000000            -0.00000
-0.000000            -0.00000
-0.010000            -0.00200
-0.020000            -0.01600
-0.007000            -0.00900
-0.029000            -0.00900
 0.025000             0.01400
 0.044000            -0.02000
 0.000000             0.00000
-0.010000            -0.04300
-0.025000             0.01200
 0.035000             0.00800
-0.045000            -0.04800
-0.014000            -0.00200
 0.018000            -0.02900
-0.029000             0.03200
-0.036000            -0.03600
-0.008000            -0.01000
-0.000000            -0.00000
-0.000000            -0.00000
-0.000000            -0.00000
-0.000000            -0.00000
-0.022000            -0.02100
-0.000000            -0.00000
-0.012000            -0.03900
-0.066000            -0.07500
-0.013000            -0.02000
 0.000000             0.00000
-0.030000            -0.04200
 0.049000             0.04200
 0.040000             0.03100
 0.040000             0.03400
 0.060000             0.04400
 0.051000             0.03300
 0.033000            -0.01900
 0.038000             0.00400
 0.047000             0.05200
 0.000000             0.00000
 0.000000             0.00000
 0.094000             0.09500
 0.051000             0.02200
 0.001000             0.00000
 0.006000             0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.003000             0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.117000            -0.03200
 0.000000             0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.001000            -0.00100
 0.000000            -0.00000
 0.012000            -0.00700
 0.069000            -0.04900
 0.031000            -0.00400
 0.051000            -0.00600
 0.000000             0.00000
 0.005000            -0.00300
 0.000000             0.00000
 0.000000             0.00000
-0.048000             0.02800
-0.007000             0.01700
-0.019000             0.05300
-0.006000             0.02200
-0.014000             0.05400
-0.021000             0.04900
-0.022000             0.03800
-0.006000             0.01600
-0.012000             0.01900
-0.000000             0.00000
-0.007000             0.01600
-0.013000             0.03800
-0.007000             0.03400
 0.001000             0.01500
 0.001000             0.05100
-0.025000             0.04800
-0.023000             0.03800
 0.002000             0.01000
 0.007000             0.03900
 0.000000             0.00000
 0.001000             0.00500
 0.003000             0.02300
 0.000000             0.00000
 0.015000             0.00100
 0.000000             0.00000
 0.000000             0.00000
-0.000000            -0.00000
-0.011000            -0.00500
-0.016000            -0.00500
 0.000000            -0.00000
-0.000000            -0.00000
 0.000000             0.00000
-0.010000            -0.02300
-0.004000            -0.00800
-0.000000            -0.00000
-0.000000            -0.00000
 0.000000             0.00000
-0.001000            -0.00800
-0.001000            -0.00400
 0.000000            -0.00000
-0.000000            -0.00000
 0.005000            -0.02600
 0.002000            -0.00600
 0.002000            -0.01800
 0.000000             0.00000
-0.026000            -0.05000
 0.064000            -0.03900
-0.033000            -0.04700
 0.038000            -0.01700
-0.001000             0.00700
-0.000000            -0.00000
-0.028000            -0.03700
-0.027000            -0.02900
-0.014000            -0.01500
-0.013000            -0.04000
-0.007000            -0.03400
-0.010000            -0.03100
 0.003000            -0.03700
-0.000000            -0.00000
-0.043000             0.04800
-0.115000             0.01500
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.032000             0.05800
 0.021000             0.03100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.075000             0.03100
 0.000000             0.00000
 0.079000             0.08800
 0.068000             0.11800
 0.054000             0.03500
 0.000000             0.00000
 0.047000             0.03900
 0.159000            -0.01800
 0.119000             0.27700
 0.003000             0.00900
 0.053000            -0.02100
 0.122000            -0.06900
 0.060000            -0.05100
 0.077000            -0.11900
 0.024000            -0.01700
 0.079000            -0.04600
 0.054000            -0.02000
 0.000000            -0.00000
 0.000000            -0.00000
 0.049000             0.01100
 0.000000             0.00000
 0.000000             0.00000
 0.017000             0.00200
 0.000000             0.00000
 0.000000             0.00000
 0.023000             0.03700
-0.008000             0.02300
-0.014000             0.04300
-0.000000             0.00000
-0.000000             0.00000
-0.011000             0.03900
-0.013000             0.05300
-0.007000             0.04300
-0.000000             0.00000
 0.000000             0.00000
 0.007000             0.03000
-0.027000             0.04400
-0.022000             0.06000
-0.003000             0.00500
 0.000000             0.00000
 0.003000             0.00700
 0.014000             0.04200
 0.001000             0.00500
 0.014000             0.03100
 0.000000             0.00100
 0.000000             0.01500
 0.000000             0.00000
 0.002000             0.00100
 0.000000            -0.00000
 0.023000             0.00900
 0.000000             0.00000
 0.013000             0.00300
 0.000000             0.00000
 0.000000            -0.00000
-0.000000            -0.00000
 0.000000            -0.00000
 0.007000            -0.00900
 0.017000            -0.02100
-0.002000            -0.01300
-0.000000            -0.00000
-0.002000            -0.01900
 0.000000            -0.00200
 0.005000            -0.01700
 0.008000            -0.03100
 0.003000            -0.02500
 0.012000            -0.02800
 0.005000            -0.02400
-0.000000            -0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.024000            -0.04100
 0.012000            -0.01400
 0.000000             0.00000
-0.008000            -0.05700
-0.019000            -0.05000
-0.025000            -0.04000
 0.000000             0.00000
-0.014000            -0.00100
 0.003000            -0.02200
-0.015000             0.01800
-0.006000            -0.02100
-0.009000            -0.01900
-0.008000            -0.02200
 0.003000            -0.05400
-0.000000            -0.00000
 0.000000            -0.00000
-0.000000            -0.00000
 0.006000             0.01100
-0.004000            -0.08000
 0.088000             0.07900
 0.029000             0.05000
 0.000000             0.00000
 0.000000             0.00000
 0.048000             0.06800
 0.102000             0.07200
 0.072000             0.06300
 0.017000             0.01200
 0.124000             0.14900
 0.022000             0.02000
-0.026000             0.10700
 0.000000             0.00000
 0.086000             0.22300
 0.000000             0.27300
 0.107000            -0.03600
 0.000000            -0.00000
 0.002000            -0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.040000            -0.02300
 0.061000            -0.02600
 0.000000             0.00000
 0.024000            -0.00300
 0.047000             0.03700
 0.048000             0.05000
 0.030000             0.00400
 0.000000             0.00000
 0.000000             0.00000
 0.002000             0.00200
 0.036000             0.04500
 0.066000             0.06700
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.03600
 0.010000             0.02800
 0.000000             0.00000
 0.001000             0.04900
 0.013000             0.04900
 0.000000             0.00000
 0.002000             0.06900
 0.015000             0.10500
 0.022000             0.05400
 0.007000             0.00900
 0.000000             0.00000
 0.000000             0.00000
 0.012000             0.02600
 0.000000             0.00000
 0.031000             0.02800
 0.000000             0.00000
 0.012000            -0.00400
 0.016000            -0.00100
 0.000000            -0.00000
 0.015000            -0.00700
 0.011000            -0.01200
 0.010000            -0.01400
 0.000000            -0.00100
 0.000000            -0.00000
 0.015000            -0.00600
 0.029000            -0.02300
 0.006000            -0.03500
-0.000000            -0.00000
 0.007000            -0.02600
 0.009000            -0.02200
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.013000            -0.02200
 0.013000            -0.01900
 0.000000            -0.00000
 0.019000            -0.02200
 0.012000            -0.01100
 0.000000             0.00000
 0.000000            -0.00000
-0.013000            -0.04700
 0.000000             0.00000
 0.000000             0.00000
-0.008000            -0.04400
 0.000000            -0.00000
 0.041000            -0.01100
-0.019000            -0.03300
 0.012000             0.03800
-0.001000            -0.03700
 0.001000            -0.00700
 0.000000            -0.00000
 0.003000            -0.01100
 0.035000            -0.03800
 0.012000            -0.04200
 0.037000             0.04900
 0.081000             0.08500
 0.000000             0.00000
 0.036000             0.05700
-0.050000             0.05900
 0.001000             0.00200
 0.000000             0.00000
 0.045000             0.05600
 0.001000             0.00100
 0.059000             0.14600
 0.143000             0.11700
 0.069000             0.11700
 0.000000             0.00000
 0.001000             0.00200
 0.035000            -0.02000
 0.000000             0.00000
 0.097000             0.00400
 0.082000            -0.02000
 0.043000            -0.01600
 0.036000            -0.01800
 0.042000            -0.02000
 0.025000            -0.00100
 0.000000             0.00000
 0.019000             0.00500
 0.037000             0.03500
 0.000000             0.00000
 0.008000             0.00300
 0.155000             0.09500
 0.063000             0.07900
 0.028000             0.03500
 0.032000             0.04200
 0.038000             0.03600
 0.000000             0.00000
 0.017000             0.04300
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.004000             0.00700
 0.000000             0.00000
 0.000000             0.00000
 0.010000             0.01400
 0.006000             0.00600
 0.030000             0.02800
 0.024000             0.01700
 0.000000             0.00000
 0.022000             0.01300
 0.006000             0.00400
 0.000000             0.00000
 0.032000             0.00500
 0.004000            -0.00200
 0.000000            -0.00000
 0.005000            -0.00300
 0.000000            -0.00000
 0.000000            -0.00000
 0.037000            -0.02200
 0.000000            -0.00000
 0.025000            -0.01800
 0.032000            -0.01800
 0.001000            -0.00000
 0.000000            -0.00000
 0.038000            -0.03100
 0.007000            -0.02000
 0.009000            -0.03000
 0.002000            -0.00500
 0.016000            -0.03800
 0.019000            -0.04400
 0.031000            -0.05100
 0.010000            -0.01600
 0.016000            -0.02700
 0.019000            -0.02100
 0.017000            -0.01800
 0.012000            -0.00300
 0.000000             0.00000
-0.031000            -0.04000
 0.000000             0.00000
-0.032000            -0.03000
 0.000000             0.00000
-0.086000             0.01700
 0.000000             0.00000
 0.008000            -0.02700
 0.035000            -0.03300
 0.018000            -0.04600
 0.026000            -0.05600
 0.042000            -0.03900
 0.093000            -0.05800
 0.000000             0.00000
 0.000000             0.00000
 0.001000             0.00000
 0.000000             0.00000
 0.000000             0.00000
-0.015000             0.02700
 0.129000             0.07400
 0.058000             0.10000
 0.011000             0.07600
 0.000000            -0.00000
 0.099000            -0.05800
 0.081000            -0.02800
 0.000000            -0.00000
 0.049000            -0.00600
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.058000             0.01200
 0.019000             0.00500
 0.043000             0.01400
 0.010000             0.00700
 0.009000             0.00400
 0.012000             0.00800
 0.001000             0.00000
 0.000000             0.00000
 0.065000             0.05200
 0.000000             0.00000
 0.103000             0.05000
 0.034000             0.06200
 0.000000             0.00000
 0.000000             0.00000
 0.062000             0.07900
 0.039000             0.04200
 0.000000             0.00000
 0.000000             0.00000
 0.001000             0.00000
 0.030000             0.00400
 0.011000             0.00600
 0.025000             0.01000
 0.000000             0.00000
 0.003000            -0.00000
 0.029000            -0.00900
 0.027000            -0.02000
 0.004000            -0.00200
 0.000000            -0.00000
 0.022000            -0.01500
 0.031000            -0.02200
 0.000000            -0.00000
 0.010000            -0.00600
 0.043000            -0.03300
 0.036000            -0.02100
 0.018000            -0.01600
 0.018000            -0.01600
 0.000000            -0.00000
 0.000000            -0.00000
 0.008000            -0.01700
 0.000000            -0.00000
 0.019000            -0.02700
 0.027000            -0.02800
 0.012000            -0.01200
 0.057000             0.00300
 0.000000             0.00000
-0.024000            -0.02300
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
